==1598336== NVPROF is profiling process 1598336, command: /u/r/n/rnjain/sc22_artifact/sec5c_pagerank/gpu-app-collection/src/..//bin/11.2/release/pagerank_spmv data_dirs/pannotia/pagerank_spmv/data/rajat30.mtx 2
==1598336== Profiling application: /u/r/n/rnjain/sc22_artifact/sec5c_pagerank/gpu-app-collection/src/..//bin/11.2/release/pagerank_spmv data_dirs/pannotia/pagerank_spmv/data/rajat30.mtx 2
==1598336== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","System","Name","Correlation_ID"
45.480165,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1378
45.480187,71.422628,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1379
45.497444,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
45.497455,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.499791,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44646/250000","[Power/Limit (mW)]",
45.499957,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
45.525061,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.527444,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
45.551611,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1380
45.551633,71.416611,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1381
45.577948,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
45.577959,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.580324,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44453/250000","[Power/Limit (mW)]",
45.580491,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
45.623051,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1382
45.623072,71.430244,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1383
45.630680,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.634629,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45121/250000","[Power/Limit (mW)]",
45.685144,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
45.685155,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.687513,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
45.687868,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
45.694504,0.020127,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1384
45.694526,71.428132,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1385
45.738058,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.740442,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44357/250000","[Power/Limit (mW)]",
45.765956,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1386
45.765977,71.445635,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1387
45.791033,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
45.791044,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.795212,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44550/250000","[Power/Limit (mW)]",
45.795377,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
45.837424,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1388
45.837446,71.416772,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1389
45.845562,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.847967,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45336/250000","[Power/Limit (mW)]",
45.873376,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
45.873387,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.875721,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44357/250000","[Power/Limit (mW)]",
45.875886,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
45.908864,0.020191,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1390
45.908886,71.393188,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1391
45.926070,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.928509,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44828/250000","[Power/Limit (mW)]",
45.979013,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
45.979024,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
45.980281,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1392
45.980303,71.435747,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1393
45.981415,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
45.981582,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.031771,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.036135,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
46.051740,0.019648,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1394
46.051762,71.420388,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1395
46.086644,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.086654,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.089001,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44453/250000","[Power/Limit (mW)]",
46.089285,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.123184,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1396
46.123205,71.435811,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1397
46.139470,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.141869,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44743/250000","[Power/Limit (mW)]",
46.192515,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.192526,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.194643,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1398
46.194665,71.429987,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1399
46.196364,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45410/250000","[Power/Limit (mW)]",
46.196527,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.246712,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.249110,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.266096,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1400
46.266118,71.412740,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1401
46.274526,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.274536,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.276867,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45217/250000","[Power/Limit (mW)]",
46.277032,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.327220,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.329600,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.337532,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1402
46.337554,71.422403,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1403
46.380109,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.380120,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.382454,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
46.382617,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.408978,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1404
46.408999,71.403236,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1405
46.432802,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.436862,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44357/250000","[Power/Limit (mW)]",
46.480404,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1406
46.480425,71.407331,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1407
46.487343,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.487354,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.489707,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45410/250000","[Power/Limit (mW)]",
46.489871,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.540065,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.542500,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.551834,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1408
46.551856,71.418500,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1409
46.593192,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.593203,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.597536,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.597702,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.623276,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1410
46.623298,71.426307,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1411
46.647888,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.650348,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
46.675762,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.675772,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.678132,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.678296,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.694726,0.020128,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1412
46.694748,71.402788,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1413
46.728483,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.730852,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
46.766152,0.019807,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1414
46.766174,71.418660,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1415
46.781363,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.781374,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.783759,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44646/250000","[Power/Limit (mW)]",
46.783922,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.834112,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.837594,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1416
46.837615,71.432003,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1417
46.837982,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.888485,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.888495,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.890854,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
46.891037,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
46.909049,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1418
46.909071,71.455011,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1419
46.941222,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.943660,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44453/250000","[Power/Limit (mW)]",
46.980527,0.020000,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1420
46.980549,71.420324,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1421
46.994286,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
46.994297,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
46.998664,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44839/250000","[Power/Limit (mW)]",
46.998833,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.023934,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.026290,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
47.051971,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1422
47.051993,71.453571,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1423
47.076797,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.076808,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.079195,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44550/250000","[Power/Limit (mW)]",
47.079358,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.123448,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1424
47.123469,71.449219,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1425
47.129545,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.131939,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45506/250000","[Power/Limit (mW)]",
47.182449,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.182460,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.184792,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44161/250000","[Power/Limit (mW)]",
47.184956,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.194920,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1426
47.194941,71.439428,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1427
47.235145,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.239050,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44353/250000","[Power/Limit (mW)]",
47.266383,0.019711,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1428
47.266404,71.440324,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1429
47.289554,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.289565,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.291922,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44357/250000","[Power/Limit (mW)]",
47.292107,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.337846,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1430
47.337868,71.466819,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1431
47.342293,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.344690,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45224/250000","[Power/Limit (mW)]",
47.395327,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.395338,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.399754,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
47.399921,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.409336,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1432
47.409358,71.429795,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1433
47.425022,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.427382,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44743/250000","[Power/Limit (mW)]",
47.477891,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.477902,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.480260,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
47.480424,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.480789,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1434
47.480810,71.438276,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1435
47.530610,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.532983,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
47.552250,0.019775,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1436
47.552272,71.416580,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1437
47.583490,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.583501,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.585854,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
47.586022,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.623690,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1438
47.623712,71.422339,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1439
47.636210,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.640328,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44928/250000","[Power/Limit (mW)]",
47.690833,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.690844,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.693203,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43875/250000","[Power/Limit (mW)]",
47.693442,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.695136,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1440
47.695157,71.412804,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1441
47.743628,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.746036,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
47.766572,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1442
47.766593,71.464803,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1443
47.796632,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.796643,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.800865,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44164/250000","[Power/Limit (mW)]",
47.801032,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
47.826133,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
47.828476,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43972/250000","[Power/Limit (mW)]",
47.838060,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1444
47.838081,71.410915,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1445
47.879203,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
47.879214,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"54","[Temperature (C)]",
